,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
124,12.1498,-14.3402,-0.00122255,0.513287,-2.4554,0.130238,0.0126627,-0.00616395,0.0181374,183.0,9
125,12.6366,-14.3429,-0.000946722,0.517635,-2.41748,0.137108,0.0120703,-0.00585176,0.0185117,183.0,9
126,13.1232,-14.3454,-0.000571957,0.521798,-2.37934,0.143968,0.0114751,-0.00554293,0.0188839,183.0,9
127,13.6095,-14.3473,-0.000488084,0.525625,-2.34021,0.150777,0.0108581,-0.00524912,0.019255,183.0,9
128,14.0955,-14.3494,-0.0010573,0.528971,-2.30044,0.157888,0.0102379,-0.00495956,0.0196208,183.0,9
129,14.5811,-14.3517,-0.00257931,0.531613,-2.25975,0.165437,0.00961311,-0.00467625,0.0199787,183.0,9
130,15.0664,-14.3542,-0.00438677,0.533982,-2.21853,0.173933,0.00900796,-0.00440063,0.0203285,183.0,9
131,15.5515,-14.3567,-0.00633682,0.536213,-2.17704,0.182908,0.00841257,-0.00412881,0.0206742,183.0,9
132,16.0363,-14.3596,-0.00813562,0.538162,-2.13473,0.191707,0.00786354,-0.00386664,0.0210301,183.0,9
133,16.521,-14.3626,-0.00992896,0.540012,-2.09204,0.200483,0.00732631,-0.0036092,0.0213916,183.0,9
134,17.0054,-14.3652,-0.0117767,0.541507,-2.04793,0.209223,0.00682635,-0.00337045,0.0217756,183.0,9
135,17.4899,-14.3676,-0.0129789,0.542794,-2.00344,0.217686,0.00634311,-0.0031526,0.0221747,183.0,9
136,17.9743,-14.3696,-0.0133389,0.543805,-1.95844,0.225784,0.00588178,-0.00296212,0.0225939,183.0,9
137,18.4584,-14.3716,-0.0136448,0.544546,-1.91244,0.234435,0.00545416,-0.00281105,0.0230527,183.0,9
138,18.9425,-14.3735,-0.0139278,0.545169,-1.866,0.243338,0.00504142,-0.00267756,0.0235292,183.0,9
139,19.426,-14.3754,-0.0150778,0.544581,-1.8181,0.253113,0.00468899,-0.00260736,0.0240712,183.0,9
140,19.9094,-14.3774,-0.0164353,0.543792,-1.77021,0.263076,0.00436163,-0.00255558,0.024632,183.0,9
141,20.3924,-14.3797,-0.018383,0.542488,-1.72269,0.273569,0.00412075,-0.00256289,0.0252515,183.0,9
142,20.8753,-14.3825,-0.0199832,0.541007,-1.67538,0.284156,0.00394301,-0.00260938,0.025907,183.0,9
143,21.3581,-14.3858,-0.0211646,0.539318,-1.6283,0.29485,0.00383965,-0.00270196,0.0266051,183.0,9
144,21.8408,-14.3892,-0.0213279,0.538243,-1.581,0.304874,0.0038306,-0.00289133,0.0273525,183.0,9
145,22.3235,-14.3927,-0.0210825,0.537411,-1.5336,0.314633,0.0038586,-0.00311877,0.0281198,183.0,9
146,22.8059,-14.3951,-0.0208831,0.536192,-1.4828,0.324139,0.00405003,-0.00351746,0.0289401,183.0,9
147,23.2881,-14.3974,-0.0208465,0.534936,-1.43159,0.33365,0.00430764,-0.00397544,0.0297698,183.0,9
148,23.77,-14.399,-0.0213576,0.533594,-1.37935,0.343184,0.00477399,-0.00461807,0.0306244,183.0,9
149,24.2517,-14.4006,-0.0217961,0.532147,-1.32684,0.35289,0.00540961,-0.00541032,0.0314533,183.0,9
150,24.7333,-14.4023,-0.0221568,0.530589,-1.27403,0.362777,0.00622474,-0.00636121,0.0322548,183.0,9
151,25.2149,-14.4044,-0.0208071,0.528739,-1.21977,0.372725,0.00732091,-0.00758346,0.0329113,183.0,9
152,25.6966,-14.4065,-0.0188642,0.52678,-1.16501,0.382698,0.00851486,-0.00890009,0.033518,183.0,9
153,26.178,-14.4086,-0.015935,0.52488,-1.10897,0.393586,0.010074,-0.0105728,0.033842,183.0,9
154,26.6593,-14.4107,-0.0136197,0.523518,-1.05244,0.404474,0.0117041,-0.0123149,0.0340684,183.0,9
155,27.14,-14.4126,-0.0130859,0.523741,-0.994488,0.41535,0.0135388,-0.0142577,0.034009,183.0,9
156,27.6203,-14.4147,-0.0132671,0.524717,-0.937458,0.427086,0.0154601,-0.0162775,0.0336941,183.0,9
157,28.1003,-14.417,-0.0141387,0.526411,-0.881301,0.439645,0.0174641,-0.018371,0.033135,183.0,9
158,28.5796,-14.4199,-0.0174688,0.52884,-0.826546,0.451161,0.0194652,-0.0204912,0.0321309,183.0,9
159,29.0586,-14.423,-0.0215635,0.531537,-0.772213,0.462303,0.0214611,-0.0226155,0.0309781,183.0,9
160,29.5372,-14.4257,-0.0265062,0.536293,-0.718294,0.470828,0.0232574,-0.0245487,0.0292489,183.0,9
161,30.0157,-14.4281,-0.0308971,0.543006,-0.664805,0.477348,0.0249578,-0.02638,0.0273827,183.0,9
162,30.4943,-14.4298,-0.0338858,0.554729,-0.612441,0.478737,0.0264115,-0.0279486,0.0251667,183.0,9
163,30.9731,-14.4316,-0.0346241,0.569044,-0.563861,0.482353,0.027614,-0.0292631,0.0227504,183.0,9
164,31.4522,-14.4335,-0.0334296,0.585594,-0.518525,0.48788,0.0286007,-0.0303593,0.0201616,183.0,9
165,31.931,-14.4364,-0.031771,0.606145,-0.479096,0.492288,0.0291159,-0.030989,0.0173772,183.0,9
166,32.4098,-14.4395,-0.0300339,0.627761,-0.441513,0.495839,0.0294743,-0.0314661,0.0145379,183.0,9
167,32.888,-14.4425,-0.029174,0.64985,-0.410127,0.488742,0.0291797,-0.0313393,0.0116289,183.0,9
168,33.3662,-14.4454,-0.027915,0.671131,-0.382412,0.480032,0.028682,-0.0310168,0.00875543,183.0,9
169,33.8444,-14.448,-0.0257802,0.690588,-0.362971,0.467689,0.0277263,-0.0302528,0.00596295,183.0,9
170,34.3223,-14.4505,-0.0239182,0.709345,-0.347333,0.453999,0.0264565,-0.0291443,0.00334589,183.0,9
171,34.8,-14.4529,-0.0222764,0.727561,-0.334646,0.439252,0.0249434,-0.027769,0.000864333,183.0,9
172,35.2774,-14.4557,-0.0208879,0.740475,-0.328597,0.425315,0.0230739,-0.025999,-0.00126174,183.0,9
173,35.7546,-14.4586,-0.0199174,0.751841,-0.324329,0.41165,0.0211017,-0.0241165,-0.00327145,183.0,9
174,36.2307,-14.4623,-0.0231236,0.758529,-0.323627,0.3992,0.0188421,-0.02193,-0.00481451,183.0,9
175,36.7065,-14.4659,-0.0272368,0.764258,-0.321875,0.385914,0.016535,-0.0196889,-0.00616899,183.0,9
176,37.1818,-14.4695,-0.033158,0.768074,-0.317993,0.37097,0.0141338,-0.0173398,-0.00714612,183.0,9
177,37.6567,-14.4727,-0.0402623,0.770548,-0.313553,0.357073,0.0117709,-0.014998,-0.00778368,183.0,9
178,38.1313,-14.4758,-0.0481881,0.772091,-0.308726,0.343908,0.00943425,-0.0126609,-0.00818505,183.0,9
179,38.6066,-14.4774,-0.0511229,0.771802,-0.302781,0.332311,0.00730224,-0.0104799,-0.00818402,183.0,9
180,39.082,-14.4787,-0.0528702,0.771015,-0.296575,0.320963,0.00524514,-0.0083609,-0.00807144,183.0,9
181,39.5575,-14.4799,-0.0521097,0.76881,-0.289848,0.3093,0.0035212,-0.00653936,-0.00762645,183.0,9
182,40.0327,-14.4812,-0.0522041,0.766698,-0.282418,0.297858,0.00193627,-0.00485689,-0.00708837,183.0,9
183,40.5075,-14.4825,-0.0538037,0.764755,-0.273734,0.28681,0.000599286,-0.00342263,-0.00638495,183.0,9
184,40.9818,-14.4848,-0.0571225,0.762459,-0.262791,0.277519,-0.000494152,-0.00220867,-0.00560287,183.0,9
185,41.4557,-14.4877,-0.0614959,0.759944,-0.250442,0.269323,-0.00143571,-0.00113208,-0.00477153,183.0,9
186,41.9303,-14.4902,-0.0604866,0.758265,-0.237286,0.2607,-0.00205981,-0.000372024,-0.0039314,183.0,9
187,42.4048,-14.4927,-0.0589847,0.756659,-0.223897,0.252248,-0.00261144,0.000316174,-0.00309558,183.0,9
188,42.8788,-14.4949,-0.0594493,0.754717,-0.209725,0.245338,-0.00298844,0.00083297,-0.00229995,183.0,9
189,43.3524,-14.4972,-0.060996,0.752683,-0.195266,0.23869,-0.00330051,0.00128332,-0.00154615,183.0,9
190,43.8255,-14.4996,-0.0642593,0.750504,-0.180352,0.232455,-0.00350939,0.00162811,-0.000859259,183.0,9
191,44.298,-14.5028,-0.0699686,0.748056,-0.16469,0.226955,-0.00364332,0.00189017,-0.00023937,183.0,9
