,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
15,-41.9038,12.441,-0.0722978,0.803651,-1.19805,0.292521,-0.00409154,0.000412315,-0.00955403,226,0
16,-41.3937,12.4352,-0.0679142,0.799107,-1.24026,0.297728,-0.00449345,0.000639307,-0.0100859,226,0
17,-40.884,12.4296,-0.0640757,0.794422,-1.28268,0.303319,-0.00492065,0.000880867,-0.0106163,226,0
18,-40.3746,12.4242,-0.0607808,0.789595,-1.32531,0.309293,-0.00537314,0.00113699,-0.0111455,226,0
19,-39.8658,12.4189,-0.0581459,0.784493,-1.3684,0.314717,-0.0058528,0.00141145,-0.0116752,226,0
20,-39.3572,12.4135,-0.0557287,0.7793,-1.41165,0.319958,-0.00634153,0.00169203,-0.0122051,226,0
21,-38.8493,12.4081,-0.0542439,0.774438,-1.45622,0.325218,-0.00685364,0.00199723,-0.0127313,226,0
22,-38.3415,12.4027,-0.0525425,0.769206,-1.5011,0.330388,-0.00737374,0.00230768,-0.0132546,226,0
23,-37.8337,12.3973,-0.0501839,0.762864,-1.54686,0.335281,-0.00791781,0.00263385,-0.0137694,226,0
24,-37.326,12.3919,-0.047315,0.75588,-1.59295,0.33999,-0.00847806,0.00296995,-0.0142767,226,0
25,-36.8183,12.3867,-0.0439337,0.74825,-1.63936,0.344516,-0.00905455,0.00331602,-0.0147765,226,0
26,-36.3109,12.3812,-0.0403972,0.740272,-1.68594,0.349944,-0.00965041,0.00367364,-0.0152644,226,0
27,-35.8036,12.3756,-0.0368103,0.732176,-1.73258,0.355674,-0.0102528,0.00403514,-0.0157483,226,0
28,-35.2979,12.3697,-0.0369033,0.723869,-1.7806,0.361262,-0.0108641,0.00441069,-0.0162283,226,0
29,-34.792,12.3638,-0.0361414,0.715375,-1.82866,0.366796,-0.0114755,0.00478932,-0.0167082,226,0
30,-34.2857,12.3579,-0.0327838,0.706317,-1.87686,0.372167,-0.012087,0.00517724,-0.017188,226,0
31,-33.7793,12.3521,-0.0288641,0.696664,-1.92496,0.377293,-0.012701,0.00556844,-0.0176617,226,0
32,-33.273,12.3463,-0.0243813,0.686413,-1.97297,0.382174,-0.0133176,0.00596294,-0.0181293,226,0
33,-32.7672,12.3407,-0.020749,0.676058,-2.02192,0.387722,-0.013944,0.0063589,-0.0185811,226,0
34,-32.2617,12.3352,-0.0174033,0.665669,-2.07118,0.393494,-0.0145738,0.00675534,-0.0190275,226,0
35,-31.758,12.3298,-0.0187913,0.65524,-2.12135,0.40242,-0.0152055,0.00715614,-0.019464,226,0
36,-31.2544,12.3245,-0.0199194,0.644546,-2.17161,0.411323,-0.0158348,0.00755802,-0.0199,226,0
37,-30.7508,12.3194,-0.0202284,0.633045,-2.22215,0.420136,-0.0164571,0.00796314,-0.0203346,226,0
38,-30.2473,12.3143,-0.0199921,0.621082,-2.27246,0.428611,-0.0170819,0.00836839,-0.0207665,226,0
39,-29.7437,12.3092,-0.0192068,0.60865,-2.32253,0.436746,-0.0177092,0.00877378,-0.0211957,226,0
40,-29.2406,12.3041,-0.0185668,0.596041,-2.37289,0.444554,-0.0183327,0.00917645,-0.0216131,226,0
41,-28.7375,12.299,-0.0179756,0.58337,-2.42334,0.452253,-0.018955,0.00957821,-0.0220265,226,0
42,-28.2344,12.2933,-0.0158345,0.57147,-2.47484,0.459825,-0.019548,0.00998132,-0.0224205,226,0
43,-27.7314,12.2877,-0.0137754,0.559308,-2.52628,0.46777,-0.0201334,0.0103846,-0.0228116,226,0
44,-27.2288,12.2822,-0.0119845,0.54635,-2.57751,0.476856,-0.0206957,0.0107886,-0.0231942,226,0
45,-26.7265,12.2767,-0.0104699,0.532604,-2.62849,0.486389,-0.0212558,0.0111911,-0.023574,226,0
46,-26.2245,12.2713,-0.00923613,0.51806,-2.67921,0.496374,-0.0218137,0.011592,-0.0239508,226,0
47,-25.7228,12.2659,-0.00808223,0.50229,-2.73068,0.505503,-0.0223696,0.0119769,-0.0243223,226,0
48,-25.2212,12.2604,-0.00695603,0.486104,-2.7824,0.51434,-0.0229248,0.0123562,-0.024692,226,0
49,-24.7205,12.2543,-0.00748662,0.469664,-2.83608,0.524696,-0.0234491,0.0127088,-0.0250522,226,0
50,-24.2198,12.2483,-0.00743941,0.453202,-2.88956,0.53486,-0.0239625,0.0130539,-0.025415,226,0
51,-23.7188,12.2427,-0.00560605,0.436677,-2.94244,0.544419,-0.0244431,0.0133758,-0.0257859,226,0
52,-23.2179,12.2372,-0.00327614,0.420053,-2.99502,0.554227,-0.0248984,0.0136777,-0.0261718,226,0
53,-22.717,12.232,-0.000442392,0.403331,-3.0473,0.564288,-0.0253279,0.0139592,-0.0265731,226,0
54,-22.2166,12.2265,0.00183152,0.386668,-3.09943,0.5748,-0.0257115,0.0141993,-0.0270053,226,0
55,-21.7163,12.2209,0.00391566,0.370025,-3.15153,0.585468,-0.0260796,0.0144253,-0.0274481,226,0
56,-21.2166,12.2152,0.00556011,0.353413,-3.20337,0.596898,-0.0263677,0.0145785,-0.027944,226,0
57,-20.717,12.2095,0.00708882,0.336838,-3.25534,0.608546,-0.026628,0.0147106,-0.0284557,226,0
58,-20.2178,12.204,0.00826519,0.320379,-3.30771,0.620851,-0.0268036,0.0147786,-0.0290148,226,0
59,-19.7193,12.1987,0.00798704,0.303347,-3.36032,0.633539,-0.0269173,0.0147926,-0.0296069,226,0
60,-19.2213,12.1935,0.00622558,0.285729,-3.41319,0.646619,-0.0269682,0.0147517,-0.0302325,226,0
61,-18.7233,12.1883,0.00585346,0.267066,-3.4657,0.658606,-0.0269076,0.0146014,-0.0309079,226,0
62,-18.2252,12.1832,0.00595626,0.248045,-3.5181,0.670221,-0.0268091,0.0144136,-0.0316005,226,0
63,-17.7275,12.1778,0.00619273,0.228742,-3.56891,0.681926,-0.0264952,0.0140465,-0.0323604,226,0
64,-17.2298,12.1724,0.00679366,0.209865,-3.62041,0.694092,-0.0261111,0.0136224,-0.0331323,226,0
65,-16.732,12.1668,0.0085219,0.192314,-3.67406,0.70768,-0.0255131,0.0130251,-0.0339392,226,0
66,-16.2345,12.1611,0.01008,0.175052,-3.72803,0.721875,-0.024759,0.0122847,-0.0347495,226,0
67,-15.7373,12.1553,0.0114635,0.158086,-3.78233,0.736694,-0.0238456,0.011398,-0.0355632,226,0
68,-15.2403,12.1498,0.0129996,0.141696,-3.83762,0.751132,-0.0226677,0.0102506,-0.0363415,226,0
69,-14.7433,12.1443,0.0145872,0.125502,-3.89326,0.76544,-0.0213991,0.00901358,-0.0371079,226,0
70,-14.2467,12.1391,0.0165365,0.109127,-3.94799,0.778445,-0.019717,0.00739486,-0.0377336,226,0
