"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
46,-26.2245,12.2713,-0.00923613,0.342331,-1.6513,0.352636,-0.0140119,0.00699102,-0.0147435,-26.3579,9.48624,-0.00424402,0.263447,-1.66088,0.346695,-0.0119369,0.00577911,-0.0185761,-26.5214,6.00119,0.0183557,0.185669,-1.67196,0.33333,-0.00894251,0.00389797,-0.0222353,-26.4472,2.67214,0.0236531,0.130136,-1.6859,0.317054,-0.00592157,0.00196736,-0.0243697,-26.334,-0.837221,0.0301736,0.0823672,-1.69865,0.297396,-0.00284511,0.000192915,-0.0253299,-26.4269,-4.0694,0.0251667,0.0397549,-1.6883,0.273274,-0.000411591,-0.000892634,-0.0251173,-26.7112,-6.77596,0.0164184,-0.000616392,-1.66763,0.256179,0.00127264,-0.00154074,-0.0240073,26.0317,-9.94159,-0.00774449,0.310038,-0.895155,0.314852,0.0078895,-0.00943923,0.0241293,-26.239,-11.6426,-0.00546717,-0.0974737,-1.6901,0.208059,0.00456569,-0.00235052,-0.0188725,-26.4871,-14.1701,-0.00665516,-0.175124,-1.66853,0.185504,0.00630132,-0.00253485,-0.0151928
47,-25.7228,12.2659,-0.00808223,0.333199,-1.68244,0.358052,-0.0143828,0.00721871,-0.0149747,-25.8564,9.48046,-0.00333988,0.255534,-1.69188,0.352516,-0.0122292,0.0059483,-0.018822,-26.0207,5.99833,0.0201387,0.180433,-1.70521,0.3367,-0.00913511,0.00398705,-0.0224455,-25.9461,2.67175,0.0248412,0.125754,-1.71952,0.319218,-0.00601878,0.00198698,-0.0244936,-25.8349,-0.839859,0.0320537,0.0791702,-1.72981,0.298818,-0.00286521,0.000180972,-0.0253271,-25.9273,-4.06657,0.0257866,0.0382146,-1.72052,0.272008,-0.000379189,-0.00089608,-0.0249938,-26.2104,-6.77765,0.0184488,-0.00125287,-1.70031,0.253221,0.00136156,-0.00154025,-0.0238078,25.5542,-9.93722,-0.00443342,0.307758,-0.931141,0.311411,0.00715774,-0.00864677,0.0243452,-25.737,-11.6473,-0.00598333,-0.0959112,-1.7232,0.203569,0.00489802,-0.00248348,-0.0185936,-25.9829,-14.1724,-0.00586436,-0.173111,-1.70053,0.178968,0.00678827,-0.00275754,-0.0149194
48,-25.2212,12.2604,-0.00695603,0.323845,-1.71379,0.363273,-0.0147544,0.00744263,-0.0152048,-25.355,9.4747,-0.00219869,0.247534,-1.72344,0.358754,-0.0125151,0.00610567,-0.0190637,-25.5202,5.99546,0.0218333,0.175563,-1.73864,0.340191,-0.00930174,0.00405045,-0.0226446,-25.445,2.67135,0.0263821,0.121126,-1.75273,0.321369,-0.006098,0.00199199,-0.0246097,-25.3359,-0.842489,0.0340429,0.0760394,-1.76091,0.300003,-0.00286627,0.000155543,-0.0253176,-25.4279,-4.06381,0.0260448,0.0365475,-1.75279,0.270862,-0.000331919,-0.000911612,-0.0248662,-25.7098,-6.77923,0.0202432,-0.00197481,-1.73262,0.250427,0.00147477,-0.00155847,-0.0236006,25.0765,-9.93245,-0.00157672,0.30595,-0.967075,0.308234,0.00646592,-0.00789221,0.0244815,-25.2341,-11.6518,-0.00210482,-0.0947052,-1.75492,0.198228,0.00524973,-0.00264456,-0.0183142,-25.4788,-14.1746,-0.00480974,-0.170717,-1.73208,0.172466,0.00727234,-0.00299876,-0.0146535
49,-24.7205,12.2543,-0.00748662,0.314612,-1.74627,0.369904,-0.0151094,0.0076495,-0.0154285,-24.8537,9.4688,-0.000510157,0.23958,-1.75579,0.363847,-0.0127665,0.0062353,-0.0192997,-25.0202,5.99239,0.0231683,0.170354,-1.77125,0.343999,-0.00942927,0.00408473,-0.0228349,-24.9446,2.67063,0.0271369,0.116615,-1.78472,0.32388,-0.00611424,0.0019526,-0.0247048,-24.8371,-0.845149,0.0362806,0.0730635,-1.79189,0.30064,-0.00282327,9.89557e-05,-0.0252926,-24.9292,-4.06129,0.0252798,0.0345221,-1.7852,0.270047,-0.000242031,-0.000961501,-0.0247266,-25.2099,-6.78111,0.020905,-0.00227216,-1.76452,0.247253,0.00162873,-0.00161178,-0.0233836,24.5983,-9.92788,0.000209212,0.305078,-1.0021,0.304227,0.00583899,-0.00720401,0.0245254,-24.7313,-11.6564,0.00166072,-0.0934861,-1.78641,0.192906,0.00560449,-0.0028125,-0.0180341,-24.9749,-14.1768,-0.00358701,-0.168076,-1.76335,0.165986,0.00775462,-0.00325203,-0.0143924
50,-24.2198,12.2483,-0.00743941,0.305227,-1.77857,0.376321,-0.0154584,0.00785076,-0.0156539,-24.3526,9.46293,0.00130655,0.231597,-1.78827,0.36862,-0.0130072,0.00635633,-0.0195348,-24.5203,5.9892,0.0243095,0.164962,-1.80341,0.347979,-0.00953557,0.0041032,-0.0230204,-24.4441,2.6699,0.0281216,0.112187,-1.8165,0.32638,-0.00611502,0.00190178,-0.0247943,-24.3388,-0.847577,0.0378566,0.0705601,-1.82308,0.300945,-0.00274624,1.94352e-05,-0.0252532,-24.4303,-4.0587,0.0256891,0.0325712,-1.81763,0.269136,-0.000124405,-0.00103409,-0.0245761,-24.7101,-6.78306,0.0213874,-0.0024837,-1.79631,0.244007,0.00179418,-0.00167559,-0.0231634,24.1199,-9.92337,0.00158135,0.304561,-1.03677,0.299907,0.00523672,-0.00654108,0.0245346,-24.229,-11.6608,0.00482917,-0.0922114,-1.81726,0.18769,0.00596753,-0.00300067,-0.0177516,-24.4714,-14.1789,-0.00237764,-0.16436,-1.79374,0.160049,0.00824034,-0.0035211,-0.0141317
51,-23.7188,12.2427,-0.00560605,0.29538,-1.8103,0.382063,-0.015789,0.00803502,-0.015885,-23.8517,9.45748,0.00339392,0.223259,-1.82067,0.372343,-0.0132075,0.00644347,-0.0197709,-24.0211,5.98622,0.024271,0.157582,-1.83495,0.351668,-0.00959154,0.00407943,-0.0231952,-23.9437,2.66911,0.0303478,0.108103,-1.84768,0.328729,-0.00606534,0.00181306,-0.0248645,-23.8407,-0.84981,0.0388704,0.068458,-1.85446,0.300968,-0.00264036,-7.95346e-05,-0.0252017,-23.9313,-4.05607,0.0272499,0.0306958,-1.85007,0.268127,2.08243e-05,-0.00112924,-0.0244148,-24.2104,-6.78524,0.0230413,-0.00285931,-1.82797,0.240975,0.00199561,-0.0017799,-0.022928,23.6411,-9.91887,0.00230632,0.304181,-1.07127,0.295495,0.00473889,-0.00597558,0.0244599,-23.727,-11.6649,0.00751188,-0.0906795,-1.8474,0.182593,0.00633729,-0.00320098,-0.0174655,-23.9679,-14.1808,-0.00122092,-0.160428,-1.82381,0.154287,0.00872742,-0.00379502,-0.0138715
52,-23.2179,12.2372,-0.00327614,0.28531,-1.84174,0.387659,-0.0161032,0.00820463,-0.0161263,-23.3509,9.45216,0.00554162,0.214822,-1.85325,0.376064,-0.0133912,0.006515,-0.0200099,-23.5221,5.98329,0.0240012,0.150079,-1.86627,0.355274,-0.00963442,0.00404341,-0.0233672,-23.4433,2.66818,0.0327272,0.104328,-1.87834,0.330915,-0.00599592,0.0017036,-0.0249228,-23.3433,-0.851987,0.0390086,0.0663328,-1.88616,0.300844,-0.00250085,-0.000212974,-0.0251198,-23.4322,-4.05317,0.0297018,0.0299774,-1.88124,0.266969,0.000198918,-0.00125739,-0.0242257,-23.7107,-6.78754,0.0249557,-0.00318181,-1.85921,0.238254,0.00220812,-0.00189624,-0.0226835,23.1621,-9.91436,0.00282424,0.303773,-1.10593,0.290889,0.00426808,-0.00543329,0.0243718,-23.2254,-11.6687,0.00968108,-0.0888766,-1.87678,0.177619,0.00671405,-0.003414,-0.0171757,-23.4649,-14.1825,-0.000408997,-0.156187,-1.85248,0.149193,0.00921939,-0.00408553,-0.0136132
53,-22.717,12.232,-0.000442392,0.275013,-1.87288,0.393108,-0.0164009,0.00835936,-0.016378,-22.8504,9.44706,0.007805,0.206199,-1.88615,0.379781,-0.0135432,0.00655659,-0.020254,-23.0236,5.98056,0.0231654,0.143309,-1.89667,0.358577,-0.00963264,0.00396201,-0.0235303,-22.9432,2.66701,0.0353081,0.100959,-1.90831,0.332894,-0.00590026,0.00156663,-0.0249654,-22.846,-0.854151,0.0388979,0.0641934,-1.91794,0.300696,-0.00235134,-0.000357019,-0.0250286,-22.9332,-4.05018,0.0324709,0.0296567,-1.91197,0.265763,0.000388288,-0.00139698,-0.0240271,-23.2112,-6.7902,0.0274686,-0.00338345,-1.88949,0.236247,0.00244608,-0.00204014,-0.0224183,22.6827,-9.90974,0.00266603,0.303242,-1.14117,0.28558,0.00388324,-0.00496385,0.024243,-22.7243,-11.6727,0.011046,-0.0866086,-1.90552,0.172968,0.00710473,-0.00364116,-0.016876,-22.962,-14.1842,0.000738989,-0.15192,-1.88087,0.144056,0.00970796,-0.00437836,-0.0133543
54,-22.2166,12.2265,0.00183152,0.264879,-1.90406,0.399246,-0.0166677,0.00848484,-0.0166507,-22.3504,9.44165,0.00886725,0.19792,-1.91859,0.385312,-0.013658,0.00656608,-0.0205066,-22.5249,5.97759,0.023596,0.137047,-1.92763,0.362172,-0.0096069,0.00385809,-0.0236904,-22.4437,2.66625,0.0363971,0.09671,-1.93834,0.335187,-0.00577524,0.00139249,-0.024987,-22.3491,-0.856347,0.038805,0.0616777,-1.94941,0.3014,-0.00217505,-0.000546821,-0.0248958,-22.435,-4.04731,0.0338854,0.0300036,-1.94178,0.265017,0.000605497,-0.00157658,-0.0237902,-22.712,-6.79273,0.0294057,-0.00308918,-1.91945,0.234144,0.00270256,-0.00220282,-0.0221358,22.2032,-9.90526,0.0026867,0.302762,-1.17715,0.279719,0.00354417,-0.00453411,0.0240947,-22.2234,-11.6766,0.0121296,-0.0841735,-1.93404,0.168427,0.00750044,-0.00387341,-0.016573,-22.4591,-14.1858,0.00243897,-0.147616,-1.90878,0.13885,0.0101907,-0.00467493,-0.0130943
55,-21.7163,12.2209,0.00391566,0.254799,-1.93525,0.405621,-0.016924,0.0086004,-0.0169305,-21.8509,9.43601,0.00910057,0.189877,-1.95071,0.392095,-0.0137473,0.0065534,-0.020765,-22.0258,5.97423,0.026079,0.131605,-1.95952,0.366239,-0.0095422,0.00371761,-0.0238457,-21.9446,2.66568,0.0367715,0.0920406,-1.96839,0.337629,-0.00563622,0.00120061,-0.0249988,-21.8523,-0.858755,0.0388525,0.0592347,-1.98043,0.302161,-0.00198935,-0.00074912,-0.0247529,-21.9369,-4.04459,0.0353972,0.0303066,-1.97124,0.264521,0.0008286,-0.00176526,-0.0235452,-22.2131,-6.79516,0.030867,-0.0023845,-1.94914,0.23196,0.00297438,-0.00238101,-0.0218389,21.7236,-9.90092,0.00292022,0.302338,-1.21399,0.27322,0.00325793,-0.00415016,0.0239238,-21.7236,-11.6812,0.0111939,-0.0812147,-1.9611,0.165014,0.00790621,-0.00411911,-0.0162509,-21.9567,-14.1877,0.00363315,-0.143356,-1.93594,0.133828,0.0106616,-0.00496868,-0.0128296
56,-21.2166,12.2152,0.00556011,0.244949,-1.96659,0.412731,-0.0171312,0.00867075,-0.0172477,-21.3518,9.42977,0.00918699,0.181967,-1.98214,0.399012,-0.013775,0.00648912,-0.02104,-21.5275,5.97069,0.0270295,0.126057,-1.99084,0.370846,-0.00943059,0.00353551,-0.0239945,-21.4455,2.66509,0.038334,0.0869428,-1.99915,0.339369,-0.00544493,0.000951596,-0.0249796,-21.3556,-0.861771,0.0393065,0.0570047,-2.01016,0.30309,-0.00177657,-0.000987356,-0.0245813,-21.439,-4.04237,0.0372908,0.0304288,-1.99952,0.264835,0.00107081,-0.00198281,-0.0232736,-21.7149,-6.79751,0.0311202,-0.00140364,-1.97781,0.229861,0.00326572,-0.00258301,-0.0215173,21.2435,-9.8966,0.00266582,0.302077,-1.25105,0.26691,0.0030383,-0.00382161,0.0237252,-21.2237,-11.6859,0.0103998,-0.0781682,-1.98798,0.161512,0.00831063,-0.0043669,-0.0159233,-21.4545,-14.1899,0.00454369,-0.139123,-1.96267,0.128909,0.0111257,-0.00526083,-0.0125621
57,-20.717,12.2095,0.00708882,0.235092,-1.99806,0.419807,-0.0173231,0.00872824,-0.0175759,-20.8527,9.42341,0.00927117,0.174008,-2.01338,0.40598,-0.013784,0.0064085,-0.0213194,-21.0295,5.96702,0.0270661,0.120443,-2.02183,0.375775,-0.009291,0.00332859,-0.0241395,-20.9465,2.66445,0.040144,0.0819035,-2.02999,0.341173,-0.0052378,0.000687025,-0.0249515,-20.8592,-0.86482,0.0396573,0.0547738,-2.03906,0.304114,-0.00153687,-0.00124958,-0.0243922,-20.9413,-4.03993,0.0390671,0.0301733,-2.02757,0.26513,0.00132863,-0.00221865,-0.0229885,-21.2169,-6.79987,0.0310939,-0.00036898,-2.00617,0.227792,0.00356286,-0.00279238,-0.0211882,20.7634,-9.89232,0.00220903,0.301879,-1.28819,0.26068,0.00284566,-0.00351551,0.0235155,-20.7241,-11.6908,0.0101098,-0.0748724,-2.01433,0.157699,0.00871001,-0.00462054,-0.0155789,-20.953,-14.1924,0.00422928,-0.134389,-1.98868,0.12327,0.0115722,-0.00554754,-0.0122835
58,-20.2178,12.204,0.00826519,0.225216,-2.02995,0.426767,-0.0174683,0.0087466,-0.0179373,-20.354,9.41715,0.00961878,0.165308,-2.04391,0.413217,-0.0137215,0.00626156,-0.0216124,-20.5315,5.96383,0.0284124,0.114187,-2.0525,0.380096,-0.00908343,0.00305477,-0.0242662,-20.4475,2.66365,0.0426882,0.0773374,-2.06098,0.343575,-0.0049744,0.000369487,-0.0248918,-20.363,-0.867889,0.0399028,0.0525433,-2.06714,0.305234,-0.0012699,-0.00153609,-0.0241852,-20.4438,-4.03727,0.0407165,0.0294858,-2.05535,0.2654,0.0016044,-0.00247538,-0.0226879,-20.719,-6.80222,0.0321532,0.000126582,-2.03351,0.22596,0.00387652,-0.00303178,-0.0208312,20.2829,-9.8882,0.00190466,0.301855,-1.32372,0.25539,0.00272897,-0.00327543,0.0232839,-20.2239,-11.6953,0.0122211,-0.0714731,-2.04061,0.153682,0.00910898,-0.00487682,-0.0152275,-20.4517,-14.1949,0.00362354,-0.129474,-2.01441,0.117574,0.012016,-0.00583244,-0.0120023
59,-19.7193,12.1987,0.00798704,0.215087,-2.06197,0.433945,-0.0175803,0.0087325,-0.0183204,-19.8553,9.41112,0.0101221,0.156241,-2.07455,0.4199,-0.013632,0.0060855,-0.0219068,-20.0336,5.96074,0.0296645,0.107874,-2.08306,0.384371,-0.00885665,0.00276158,-0.0243871,-19.9489,2.66276,0.0445867,0.0738593,-2.09176,0.346843,-0.00467967,2.63106e-05,-0.024816,-19.867,-0.87063,0.0404487,0.0505062,-2.09498,0.306494,-0.000953922,-0.0018556,-0.0239471,-19.9469,-4.03431,0.041547,0.0288254,-2.08275,0.265138,0.00191328,-0.00275915,-0.0223612,-20.221,-6.80447,0.0336857,0.000612147,-2.06054,0.224245,0.00419706,-0.00327979,-0.0204661,19.8024,-9.88408,0.00175896,0.301851,-1.35885,0.250503,0.0026277,-0.00305093,0.0230507,-19.7232,-11.6996,0.0168186,-0.067967,-2.06679,0.149457,0.00950749,-0.0051358,-0.0148688,-19.9509,-14.1966,0.00220166,-0.123879,-2.03907,0.112101,0.0124574,-0.00611045,-0.0117131
60,-19.2213,12.1935,0.00622558,0.204699,-2.09413,0.441345,-0.0176583,0.00868534,-0.0187256,-19.3568,9.40552,0.0109296,0.146456,-2.10541,0.425501,-0.0134899,0.0058526,-0.0222041,-19.5368,5.95782,0.0286841,0.101879,-2.11307,0.388995,-0.00855938,0.00239537,-0.0244834,-19.4508,2.66179,0.0455972,0.0719044,-2.12225,0.351319,-0.00434102,-0.000352838,-0.0247175,-19.3711,-0.873248,0.0411025,0.0485381,-2.12273,0.307805,-0.000620346,-0.00218695,-0.0236979,-19.4501,-4.03123,0.042041,0.0281722,-2.11,0.264665,0.00223584,-0.00305414,-0.0220239,-19.7229,-6.80641,0.0364453,0.00107126,-2.0868,0.222836,0.0045354,-0.00355018,-0.0200801,19.3217,-9.87997,0.00225715,0.301897,-1.39275,0.247016,0.00257414,-0.00287636,0.0228144,-19.2233,-11.7037,0.0199041,-0.0642602,-2.09184,0.145373,0.00991144,-0.00539845,-0.0145019,-19.4505,-14.1986,0.000224466,-0.118151,-2.06343,0.106985,0.0129008,-0.00638779,-0.011421
61,-18.7233,12.1883,0.00585346,0.193739,-2.12567,0.448366,-0.0176691,0.00857091,-0.0191638,-18.8585,9.40013,0.0118479,0.136657,-2.13674,0.430886,-0.0132903,0.00556138,-0.0225015,-19.04,5.95488,0.0280328,0.0960196,-2.1429,0.393636,-0.0082301,0.00199887,-0.0245668,-18.9532,2.66096,0.0460859,0.0704114,-2.15172,0.355769,-0.00395405,-0.000774449,-0.024585,-18.8758,-0.875229,0.041047,0.047026,-2.14994,0.309267,-0.000232605,-0.00256513,-0.0233946,-18.9542,-4.02836,0.0410052,0.0281543,-2.13623,0.264323,0.00259367,-0.00338169,-0.0216414,-19.2254,-6.80839,0.0380379,0.00209107,-2.11252,0.221687,0.00488536,-0.00383193,-0.0196762,18.8409,-9.87582,0.00321209,0.301967,-1.42639,0.243563,0.00254464,-0.00272757,0.0225792,-18.7236,-11.7078,0.0224581,-0.0604795,-2.11649,0.141337,0.0103173,-0.00566235,-0.0141323,-18.9506,-14.2007,-0.00256,-0.112225,-2.08735,0.102398,0.0133471,-0.00666412,-0.0111246
62,-18.2252,12.1832,0.00595626,0.182583,-2.15699,0.455257,-0.0176568,0.00843352,-0.0196133,-18.3603,9.39486,0.0128441,0.126847,-2.16839,0.436118,-0.0130503,0.00522924,-0.022799,-18.5432,5.95191,0.0279654,0.0904049,-2.17238,0.398304,-0.00784378,0.00154841,-0.0246268,-18.4557,2.66023,0.0463123,0.0691516,-2.18068,0.360205,-0.00354249,-0.0012177,-0.0244355,-18.3804,-0.877107,0.0415407,0.0458691,-2.17699,0.310698,0.000163456,-0.00295381,-0.0230751,-18.4585,-4.0256,0.039804,0.0283193,-2.16217,0.26407,0.00295663,-0.00371624,-0.0212462,-18.7284,-6.81039,0.0385632,0.00362498,-2.13777,0.220778,0.00524594,-0.0041241,-0.0192559,18.3601,-9.87164,0.00474952,0.302071,-1.4597,0.240142,0.00254466,-0.00261035,0.0223452,-18.2255,-11.7125,0.0207369,-0.0561296,-2.13901,0.137617,0.0107273,-0.00593077,-0.0137403,-18.4504,-14.2031,-0.00355107,-0.106018,-2.11032,0.0981113,0.0137869,-0.00693934,-0.0108151
63,-17.7275,12.1778,0.00619273,0.171053,-2.18706,0.462875,-0.0175066,0.00818829,-0.0201106,-17.8626,9.38946,0.0135671,0.118335,-2.2006,0.441996,-0.0127002,0.00480232,-0.023092,-18.0464,5.94872,0.0290443,0.0854865,-2.2021,0.403068,-0.00739578,0.00104253,-0.0246551,-17.9586,2.65974,0.0465523,0.0670697,-2.20862,0.363654,-0.00307234,-0.00172002,-0.0242205,-17.8847,-0.878671,0.0441268,0.0459786,-2.20348,0.311998,0.000584959,-0.00337663,-0.0227013,-17.9631,-4.02328,0.0382047,0.0291297,-2.18711,0.264146,0.00333321,-0.00407257,-0.020807,-18.2321,-6.81285,0.0378101,0.00618104,-2.16175,0.220457,0.00561577,-0.00442812,-0.0188048,17.8792,-9.86737,0.00670134,0.302235,-1.49306,0.236457,0.00258714,-0.00252866,0.0221126,-17.7275,-11.7173,0.0192102,-0.0515205,-2.16124,0.133787,0.0111368,-0.00620001,-0.0133424,-17.95,-14.2054,-0.00360767,-0.0996637,-2.1328,0.0939796,0.0142235,-0.00721399,-0.0104989
64,-17.2298,12.1724,0.00679366,0.159782,-2.21762,0.470724,-0.0173116,0.00790783,-0.0206172,-17.365,9.38399,0.0141513,0.11007,-2.23281,0.448016,-0.0123157,0.00434541,-0.0233818,-17.5495,5.94541,0.0308707,0.0810228,-2.23199,0.407898,-0.00690748,0.000500432,-0.0246627,-17.4615,2.65923,0.0469113,0.0646523,-2.23631,0.366698,-0.00258838,-0.00223851,-0.0239862,-17.3892,-0.880396,0.0463904,0.0463343,-2.22952,0.313052,0.00101519,-0.00381632,-0.0222946,-17.4677,-4.02099,0.0376088,0.0303463,-2.21124,0.264251,0.00371224,-0.0044375,-0.0203442,-17.736,-6.81544,0.0366544,0.00905286,-2.18533,0.220314,0.00598843,-0.00473586,-0.018344,17.3981,-9.86305,0.00884578,0.302429,-1.52644,0.232657,0.00264798,-0.00246235,0.0218807,-17.2295,-11.7222,0.0184389,-0.0461282,-2.18264,0.129608,0.0115444,-0.00647174,-0.0129265,-17.4491,-14.2078,-0.000365848,-0.0929271,-2.15432,0.0900136,0.0146512,-0.00748823,-0.0101666
65,-16.732,12.1668,0.0085219,0.149318,-2.24976,0.479271,-0.0169805,0.00752016,-0.0211516,-16.868,9.37816,0.0138269,0.101727,-2.26399,0.454198,-0.0117939,0.00376595,-0.0236459,-17.0531,5.94239,0.0321041,0.0778478,-2.26115,0.412441,-0.00633674,-0.000127905,-0.0246082,-16.9646,2.65834,0.0478933,0.0608629,-2.26317,0.368064,-0.00206143,-0.00281233,-0.0236817,-16.8941,-0.882317,0.0482633,0.0469879,-2.255,0.313809,0.00145597,-0.00427639,-0.0218479,-16.9721,-4.01878,0.0383195,0.0320935,-2.2343,0.264394,0.00409452,-0.00481369,-0.0198504,-17.2406,-6.81807,0.0342959,0.0121754,-2.20796,0.220092,0.00636213,-0.00505401,-0.0178441,16.9166,-9.85847,0.0101467,0.30283,-1.55955,0.228455,0.00275808,-0.0024367,0.0216417,-16.7315,-11.7269,0.0187116,-0.0406011,-2.20308,0.126082,0.0119484,-0.00674435,-0.0124993,-16.9481,-14.2101,0.00367653,-0.0860873,-2.17545,0.0861454,0.0150783,-0.00776245,-0.00983041
66,-16.2345,12.1611,0.01008,0.139106,-2.28227,0.488105,-0.0165535,0.00704215,-0.0216919,-16.371,9.37235,0.0137823,0.0939248,-2.29529,0.460515,-0.0112235,0.003136,-0.0238898,-16.5569,5.93942,0.0331699,0.0749473,-2.29007,0.416927,-0.00574341,-0.000780991,-0.0245338,-16.4679,2.65748,0.0488251,0.057297,-2.28936,0.369339,-0.00151608,-0.00340954,-0.0233419,-16.3996,-0.884822,0.049185,0.0474634,-2.27905,0.314432,0.00191086,-0.00475675,-0.021354,-16.4765,-4.01673,0.0398734,0.0338289,-2.25674,0.264575,0.00447676,-0.00519752,-0.0193221,-16.7452,-6.8207,0.0325399,0.0153828,-2.23037,0.219734,0.00673279,-0.00537308,-0.0173345,16.4349,-9.85376,0.0111562,0.303275,-1.59248,0.224347,0.00287817,-0.00242055,0.0213995,-16.2333,-11.7316,0.0200751,-0.034934,-2.22256,0.123218,0.0123485,-0.00701778,-0.0120607,-16.4467,-14.2115,0.010056,-0.0789296,-2.19513,0.0826879,0.0155063,-0.00803665,-0.00948253
67,-15.7373,12.1553,0.0114635,0.129153,-2.31516,0.497233,-0.0160286,0.00647183,-0.0222383,-15.8742,9.36662,0.014294,0.0871969,-2.32679,0.467102,-0.0105565,0.00240573,-0.0240936,-16.0612,5.93648,0.0336087,0.0725196,-2.31791,0.42134,-0.00507358,-0.00152501,-0.0243726,-15.9714,2.65666,0.0496841,0.0540571,-2.31456,0.370474,-0.000943381,-0.00404147,-0.0229496,-15.9053,-0.887588,0.0496825,0.0478589,-2.30246,0.314996,0.00237205,-0.00524618,-0.0208391,-15.981,-4.01475,0.0418318,0.0355577,-2.27889,0.264779,0.0048591,-0.00558521,-0.0187771,-16.2495,-6.82333,0.0325607,0.0188391,-2.2521,0.218974,0.00709447,-0.00569495,-0.0167961,15.9527,-9.84855,0.0111418,0.303848,-1.62468,0.220736,0.00302921,-0.00243519,0.0211455,-15.7352,-11.7359,0.0224592,-0.0289229,-2.24136,0.121748,0.0127365,-0.0072882,-0.0116028,-15.946,-14.2131,0.0148031,-0.0714729,-2.21418,0.0794362,0.015932,-0.00830824,-0.00912695
68,-15.2403,12.1498,0.0129996,0.119645,-2.3487,0.506431,-0.0153413,0.00573308,-0.0227716,-15.3773,9.361,0.0158225,0.0811417,-2.3587,0.474317,-0.00979639,0.00157735,-0.0242489,-15.5657,5.93344,0.0336101,0.069901,-2.3456,0.425786,-0.00437179,-0.00230148,-0.0241739,-15.4755,2.65595,0.0495228,0.052114,-2.33924,0.372715,-0.000336078,-0.00470386,-0.0224939,-15.4117,-0.89026,0.0490519,0.0482265,-2.32391,0.315919,0.00285768,-0.00575455,-0.0202559,-15.4861,-4.01221,0.0425822,0.0373017,-2.30004,0.264748,0.00524542,-0.00598056,-0.0181824,-15.7541,-6.82588,0.0323097,0.0222219,-2.27347,0.218102,0.00745002,-0.00601825,-0.0162372,15.4704,-9.84352,0.0114994,0.303945,-1.6564,0.217498,0.00319665,-0.0024641,0.0208879,-15.237,-11.74,0.0252055,-0.0227916,-2.25993,0.120746,0.0131203,-0.00755758,-0.0111384,-15.4461,-14.215,0.0173662,-0.0636179,-2.23238,0.0764589,0.0163548,-0.00857634,-0.00876108
69,-14.7433,12.1443,0.0145872,0.110289,-2.38246,0.515652,-0.0145984,0.00493652,-0.0233005,-14.8804,9.35546,0.0180766,0.0755664,-2.39089,0.481982,-0.00896974,0.00067896,-0.0243695,-15.0708,5.93022,0.0327551,0.066912,-2.37301,0.430295,-0.00360757,-0.00314134,-0.0239019,-14.9799,2.65528,0.0488066,0.0508661,-2.36366,0.375554,0.000290137,-0.00538296,-0.0220039,-14.9181,-0.892872,0.0484581,0.0486597,-2.34512,0.316899,0.00334886,-0.0062658,-0.0196542,-14.9914,-4.00963,0.0429744,0.0391559,-2.32086,0.264591,0.00563396,-0.00637706,-0.0175738,-15.259,-6.82832,0.0317839,0.0255303,-2.2945,0.217118,0.00779933,-0.006343,-0.0156574,14.9881,-9.83869,0.0123437,0.303429,-1.68749,0.214738,0.00338546,-0.00251157,0.0206255,-14.7402,-11.7444,0.0244642,-0.0165942,-2.27699,0.120018,0.0134773,-0.00782631,-0.010655,-14.9464,-14.2169,0.0199907,-0.0555025,-2.24953,0.0734217,0.0167567,-0.00885173,-0.00838533
