"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
49,-24.7205,12.2543,-0.00748662,0,0,0,-1.15588e-17,-1.85301e-17,-1.68133e-18,-24.8537,9.4688,-0.000510157,0,0,0,-6.7327e-18,-1.73127e-17,-9.15479e-19,-25.0202,5.99239,0.0231683,0,0,0,-5.14183e-18,-1.51925e-17,7.34679e-19,-24.9446,2.67063,0.0271369,0,0,0,-7.77023e-18,-1.4316e-17,1.58324e-18,-24.8371,-0.845149,0.0362806,0,0,0,-1.32872e-17,-1.35186e-17,1.9554e-19,-24.9292,-4.06129,0.0252798,0,0,0,-1.41854e-17,-1.29154e-17,-2.1028e-18,-25.2099,-6.78111,0.020905,0,0,0,-1.09221e-17,-1.15784e-17,-2.23882e-18,24.5983,-9.92788,0.000209212,0,0,0,-1.30096e-17,-1.53543e-17,2.43934e-18,-24.7313,-11.6564,0.00166072,0,0,0,-1.26802e-17,-1.01176e-17,-2.68564e-18,-24.9749,-14.1768,-0.00358701,0,0,0,-2.50498e-17,-8.52894e-18,-7.7428e-18
50,-24.2198,12.2483,-0.00743941,0,0,0,-1.18896e-17,-1.89563e-17,-1.1255e-18,-24.3526,9.46293,0.00130655,0,0,0,-7.17004e-18,-1.74372e-17,-4.45432e-19,-24.5203,5.9892,0.0243095,0,0,0,-5.73928e-18,-1.55082e-17,1.16584e-18,-24.4441,2.6699,0.0281216,0,0,0,-8.42215e-18,-1.47134e-17,1.92617e-18,-24.3388,-0.847577,0.0378566,0,0,0,-1.36999e-17,-1.37949e-17,3.33922e-19,-24.4303,-4.0587,0.0256891,0,0,0,-1.4401e-17,-1.28962e-17,-2.05002e-18,-24.7101,-6.78306,0.0213874,0,0,0,-1.07884e-17,-1.13001e-17,-1.98325e-18,24.1199,-9.92337,0.00158135,0,0,0,-1.26384e-17,-1.57713e-17,2.36636e-18,-24.229,-11.6608,0.00482917,0,0,0,-1.22796e-17,-1.00074e-17,-2.3826e-18,-24.4714,-14.1789,-0.00237764,0,0,0,-2.51071e-17,-8.78357e-18,-6.95079e-18
51,-23.7188,12.2427,-0.00560605,0,0,0,-1.19727e-17,-1.98049e-17,-4.45788e-19,-23.8517,9.45748,0.00339392,0,0,0,-7.87424e-18,-1.77361e-17,1.2758e-19,-24.0211,5.98622,0.024271,0,0,0,-6.82277e-18,-1.57921e-17,1.52623e-18,-23.9437,2.66911,0.0303478,0,0,0,-9.38319e-18,-1.51318e-17,2.17885e-18,-23.8407,-0.84981,0.0388704,0,0,0,-1.41772e-17,-1.41189e-17,4.81492e-19,-23.9313,-4.05607,0.0272499,0,0,0,-1.46616e-17,-1.28783e-17,-2.03655e-18,-24.2104,-6.78524,0.0230413,0,0,0,-1.07911e-17,-1.10451e-17,-2.04775e-18,23.6411,-9.91887,0.00230632,0,0,0,-1.20868e-17,-1.57135e-17,2.58792e-18,-23.727,-11.6649,0.00751188,0,0,0,-1.22411e-17,-1.00492e-17,-1.98426e-18,-23.9679,-14.1808,-0.00122092,0,0,0,-2.5088e-17,-9.07949e-18,-6.18668e-18
52,-23.2179,12.2372,-0.00327614,0,0,0,-1.21553e-17,-2.0401e-17,1.54729e-19,-23.3509,9.45216,0.00554162,0,0,0,-8.64658e-18,-1.78878e-17,6.0907e-19,-23.5221,5.98329,0.0240012,0,0,0,-7.97905e-18,-1.60471e-17,1.83816e-18,-23.4433,2.66818,0.0327272,0,0,0,-1.03469e-17,-1.5538e-17,2.33088e-18,-23.3433,-0.851987,0.0390086,0,0,0,-1.4638e-17,-1.44631e-17,5.24748e-19,-23.4322,-4.05317,0.0297018,0,0,0,-1.48929e-17,-1.30265e-17,-2.01521e-18,-23.7107,-6.78754,0.0249557,0,0,0,-1.0877e-17,-1.09443e-17,-2.06659e-18,23.1621,-9.91436,0.00282424,0,0,0,-1.16545e-17,-1.56784e-17,2.86159e-18,-23.2254,-11.6687,0.00968108,0,0,0,-1.25823e-17,-1.02495e-17,-1.48631e-18,-23.4649,-14.1825,-0.000408997,0,0,0,-2.5432e-17,-9.32709e-18,-5.60092e-18
53,-22.717,12.232,-0.000442392,0,0,0,-1.2439e-17,-2.07406e-17,6.74871e-19,-22.8504,9.44706,0.007805,0,0,0,-9.54944e-18,-1.77578e-17,9.1515e-19,-23.0236,5.98056,0.0231654,0,0,0,-9.22642e-18,-1.61451e-17,1.89734e-18,-22.9432,2.66701,0.0353081,0,0,0,-1.13138e-17,-1.59278e-17,2.34951e-18,-22.846,-0.854151,0.0388979,0,0,0,-1.51029e-17,-1.48227e-17,5.36018e-19,-22.9332,-4.05018,0.0324709,0,0,0,-1.51146e-17,-1.3232e-17,-1.99155e-18,-23.2112,-6.7902,0.0274686,0,0,0,-1.11539e-17,-1.11974e-17,-1.98061e-18,22.6827,-9.90974,0.00266603,0,0,0,-1.16669e-17,-1.57719e-17,3.28981e-18,-22.7243,-11.6727,0.011046,0,0,0,-1.32424e-17,-1.07318e-17,-1.14149e-18,-22.962,-14.1842,0.000738989,0,0,0,-2.59188e-17,-9.95015e-18,-5.11457e-18
54,-22.2166,12.2265,0.00183152,0,0,0,-1.27197e-17,-2.10543e-17,1.04819e-18,-22.3504,9.44165,0.00886725,0,0,0,-1.03671e-17,-1.77631e-17,1.24302e-18,-22.5249,5.97759,0.023596,0,0,0,-1.0446e-17,-1.63295e-17,1.99715e-18,-22.4437,2.66625,0.0363971,0,0,0,-1.24437e-17,-1.65526e-17,2.33639e-18,-22.3491,-0.856347,0.038805,0,0,0,-1.60079e-17,-1.56758e-17,4.14371e-19,-22.435,-4.04731,0.0338854,0,0,0,-1.58441e-17,-1.35553e-17,-2.0952e-18,-22.712,-6.79273,0.0294057,0,0,0,-1.16601e-17,-1.13472e-17,-1.93427e-18,22.2032,-9.90526,0.0026867,0,0,0,-1.15587e-17,-1.59832e-17,3.55635e-18,-22.2234,-11.6766,0.0121296,0,0,0,-1.40152e-17,-1.1315e-17,-8.5052e-19,-22.4591,-14.1858,0.00243897,0,0,0,-2.66415e-17,-1.11956e-17,-4.79293e-18
55,-21.7163,12.2209,0.00391566,0,0,0,-1.29991e-17,-2.13592e-17,1.37142e-18,-21.8509,9.43601,0.00910057,0,0,0,-1.1126e-17,-1.78618e-17,1.58595e-18,-22.0258,5.97423,0.026079,0,0,0,-1.16207e-17,-1.66541e-17,2.16268e-18,-21.9446,2.66568,0.0367715,0,0,0,-1.36514e-17,-1.72893e-17,2.30837e-18,-21.8523,-0.858755,0.0388525,0,0,0,-1.67603e-17,-1.64287e-17,3.71839e-19,-21.9369,-4.04459,0.0353972,0,0,0,-1.64062e-17,-1.38078e-17,-2.09103e-18,-22.2131,-6.79516,0.030867,0,0,0,-1.2356e-17,-1.14113e-17,-1.92074e-18,21.7236,-9.90092,0.00292022,0,0,0,-1.13112e-17,-1.63297e-17,3.63653e-18,-21.7236,-11.6812,0.0111939,0,0,0,-1.40997e-17,-1.12741e-17,-4.23692e-19,-21.9567,-14.1877,0.00363315,0,0,0,-2.64902e-17,-1.19645e-17,-4.23028e-18
56,-21.2166,12.2152,0.00556011,0,0,0,-1.38978e-17,-2.15834e-17,1.72694e-18,-21.3518,9.42977,0.00918699,0,0,0,-1.22403e-17,-1.80677e-17,1.8316e-18,-21.5275,5.97069,0.0270295,0,0,0,-1.27012e-17,-1.70447e-17,2.19995e-18,-21.4455,2.66509,0.038334,0,0,0,-1.44306e-17,-1.78871e-17,2.228e-18,-21.3556,-0.861771,0.0393065,0,0,0,-1.70739e-17,-1.68934e-17,5.5674e-19,-21.439,-4.04237,0.0372908,0,0,0,-1.63643e-17,-1.38056e-17,-1.70836e-18,-21.7149,-6.79751,0.0311202,0,0,0,-1.24473e-17,-1.12888e-17,-1.60975e-18,21.2435,-9.8966,0.00266582,0,0,0,-1.13086e-17,-1.61728e-17,3.73109e-18,-21.2237,-11.6859,0.0103998,0,0,0,-1.41946e-17,-1.12499e-17,-1.53928e-20,-21.4545,-14.1899,0.00454369,0,0,0,-2.58306e-17,-1.24578e-17,-3.52744e-18
57,-20.717,12.2095,0.00708882,0,0,0,-1.46809e-17,-2.18917e-17,2.00337e-18,-20.8527,9.42341,0.00927117,0,0,0,-1.3393e-17,-1.83079e-17,2.03597e-18,-21.0295,5.96702,0.0270661,0,0,0,-1.37258e-17,-1.74747e-17,2.16073e-18,-20.9465,2.66445,0.040144,0,0,0,-1.51238e-17,-1.84554e-17,2.10701e-18,-20.8592,-0.86482,0.0396573,0,0,0,-1.74275e-17,-1.73608e-17,6.1858e-19,-20.9413,-4.03993,0.0390671,0,0,0,-1.66497e-17,-1.38442e-17,-1.40005e-18,-21.2169,-6.79987,0.0310939,0,0,0,-1.2411e-17,-1.11203e-17,-1.22309e-18,20.7634,-9.89232,0.00220903,0,0,0,-1.14054e-17,-1.58119e-17,3.83152e-18,-20.7241,-11.6908,0.0101098,0,0,0,-1.43439e-17,-1.12969e-17,3.28944e-19,-20.953,-14.1924,0.00422928,0,0,0,-2.46331e-17,-1.28315e-17,-2.98598e-18
58,-20.2178,12.204,0.00826519,0,0,0,-1.51012e-17,-2.24593e-17,2.03622e-18,-20.354,9.41715,0.00961878,0,0,0,-1.42532e-17,-1.86903e-17,2.0087e-18,-20.5315,5.96383,0.0284124,0,0,0,-1.44954e-17,-1.78252e-17,1.93395e-18,-20.4475,2.66365,0.0426882,0,0,0,-1.55665e-17,-1.89347e-17,1.80915e-18,-20.363,-0.867889,0.0399028,0,0,0,-1.78213e-17,-1.7831e-17,5.55844e-19,-20.4438,-4.03727,0.0407165,0,0,0,-1.73073e-17,-1.39289e-17,-1.17703e-18,-20.719,-6.80222,0.0321532,0,0,0,-1.32726e-17,-1.1048e-17,-9.18867e-19,20.2829,-9.8882,0.00190466,0,0,0,-1.16256e-17,-1.55787e-17,3.91195e-18,-20.2239,-11.6953,0.0122211,0,0,0,-1.43682e-17,-1.16036e-17,5.17428e-19,-20.4517,-14.1949,0.00362354,0,0,0,-2.33653e-17,-1.32781e-17,-2.49487e-18
59,-19.7193,12.1987,0.00798704,0,0,0,-1.54276e-17,-2.29767e-17,1.90628e-18,-19.8553,9.41112,0.0101221,0,0,0,-1.4871e-17,-1.90263e-17,1.91402e-18,-20.0336,5.96074,0.0296645,0,0,0,-1.51491e-17,-1.81415e-17,1.65564e-18,-19.9489,2.66276,0.0445867,0,0,0,-1.58959e-17,-1.93242e-17,1.41992e-18,-19.867,-0.87063,0.0404487,0,0,0,-1.81087e-17,-1.82822e-17,4.95878e-19,-19.9469,-4.03431,0.041547,0,0,0,-1.77339e-17,-1.42408e-17,-8.84933e-19,-20.221,-6.80447,0.0336857,0,0,0,-1.40187e-17,-1.11422e-17,-6.17157e-19,19.8024,-9.88408,0.00175896,0,0,0,-1.19661e-17,-1.54255e-17,3.95976e-18,-19.7232,-11.6996,0.0168186,0,0,0,-1.42635e-17,-1.2179e-17,5.44426e-19,-19.9509,-14.1966,0.00220166,0,0,0,-2.20899e-17,-1.42355e-17,-2.18308e-18
60,-19.2213,12.1935,0.00622558,0,0,0,-1.56588e-17,-2.34428e-17,1.61036e-18,-19.3568,9.40552,0.0109296,0,0,0,-1.50156e-17,-1.92714e-17,1.68777e-18,-19.5368,5.95782,0.0286841,0,0,0,-1.52021e-17,-1.82855e-17,1.19485e-18,-19.4508,2.66179,0.0455972,0,0,0,-1.60661e-17,-1.95879e-17,9.02435e-19,-19.3711,-0.873248,0.0411025,0,0,0,-1.8358e-17,-1.87265e-17,4.36735e-19,-19.4501,-4.03123,0.042041,0,0,0,-1.80649e-17,-1.46464e-17,-5.65012e-19,-19.7229,-6.80641,0.0364453,0,0,0,-1.44653e-17,-1.16688e-17,-3.21958e-19,19.3217,-9.87997,0.00225715,0,0,0,-1.27576e-17,-1.55612e-17,3.88375e-18,-19.2233,-11.7037,0.0199041,0,0,0,-1.37996e-17,-1.25416e-17,5.97019e-19,-19.4505,-14.1986,0.000224466,0,0,0,-2.0059e-17,-1.50506e-17,-1.95405e-18
61,-18.7233,12.1883,0.00585346,0,0,0,-1.6153e-17,-2.36898e-17,1.43808e-18,-18.8585,9.40013,0.0118479,0,0,0,-1.52528e-17,-1.95782e-17,1.41396e-18,-19.04,5.95488,0.0280328,0,0,0,-1.52238e-17,-1.85154e-17,6.96739e-19,-18.9532,2.66096,0.0460859,0,0,0,-1.5967e-17,-1.98538e-17,4.11728e-19,-18.8758,-0.875229,0.041047,0,0,0,-1.82326e-17,-1.88745e-17,4.45076e-19,-18.9542,-4.02836,0.0410052,0,0,0,-1.83468e-17,-1.48284e-17,-2.62934e-19,-19.2254,-6.80839,0.0380379,0,0,0,-1.50218e-17,-1.20703e-17,-2.67871e-20,18.8409,-9.87582,0.00321209,0,0,0,-1.38468e-17,-1.54497e-17,3.66599e-18,-18.7236,-11.7078,0.0224581,0,0,0,-1.32076e-17,-1.28304e-17,6.58472e-19,-18.9506,-14.2007,-0.00256,0,0,0,-1.69058e-17,-1.56537e-17,-1.84864e-18
62,-18.2252,12.1832,0.00595626,0,0,0,-1.67374e-17,-2.38619e-17,1.30816e-18,-18.3603,9.39486,0.0128441,0,0,0,-1.55549e-17,-1.99283e-17,1.10676e-18,-18.5432,5.95191,0.0279654,0,0,0,-1.51899e-17,-1.88976e-17,1.31997e-19,-18.4557,2.66023,0.0463123,0,0,0,-1.57309e-17,-2.01215e-17,-6.56467e-20,-18.3804,-0.877107,0.0415407,0,0,0,-1.81237e-17,-1.90886e-17,4.98104e-19,-18.4585,-4.0256,0.039804,0,0,0,-1.87338e-17,-1.50747e-17,8.35827e-20,-18.7284,-6.81039,0.0385632,0,0,0,-1.5679e-17,-1.23572e-17,2.68342e-19,18.3601,-9.87164,0.00474952,0,0,0,-1.53011e-17,-1.50358e-17,3.27465e-18,-18.2255,-11.7125,0.0207369,0,0,0,-1.26032e-17,-1.28703e-17,4.92042e-19,-18.4504,-14.2031,-0.00355107,0,0,0,-1.38633e-17,-1.60871e-17,-1.86668e-18
63,-17.7275,12.1778,0.00619273,0,0,0,-1.70681e-17,-2.41172e-17,9.02703e-19,-17.8626,9.38946,0.0135671,0,0,0,-1.57377e-17,-2.03083e-17,7.73854e-19,-18.0464,5.94872,0.0290443,0,0,0,-1.50378e-17,-1.91874e-17,-3.75014e-19,-17.9586,2.65974,0.0465523,0,0,0,-1.5301e-17,-2.03405e-17,-4.6604e-19,-17.8847,-0.878671,0.0441268,0,0,0,-1.81109e-17,-1.95739e-17,7.09513e-19,-17.9631,-4.02328,0.0382047,0,0,0,-1.95836e-17,-1.56477e-17,6.24075e-19,-18.2321,-6.81285,0.0378101,0,0,0,-1.67602e-17,-1.27859e-17,6.41741e-19,17.8792,-9.86737,0.00670134,0,0,0,-1.5994e-17,-1.48424e-17,2.77122e-18,-17.7275,-11.7173,0.0192102,0,0,0,-1.20431e-17,-1.29491e-17,4.04443e-19,-17.95,-14.2054,-0.00360767,0,0,0,-1.08761e-17,-1.64333e-17,-1.94825e-18
64,-17.2298,12.1724,0.00679366,0,0,0,-1.72928e-17,-2.43871e-17,4.8622e-19,-17.365,9.38399,0.0141513,0,0,0,-1.58671e-17,-2.07117e-17,4.20976e-19,-17.5495,5.94541,0.0308707,0,0,0,-1.48085e-17,-1.9417e-17,-8.44244e-19,-17.4615,2.65923,0.0469113,0,0,0,-1.48615e-17,-2.04429e-17,-8.58128e-19,-17.3892,-0.880396,0.0463904,0,0,0,-1.81081e-17,-1.95775e-17,8.42847e-19,-17.4677,-4.02099,0.0376088,0,0,0,-2.02219e-17,-1.59542e-17,1.05396e-18,-17.736,-6.81544,0.0366544,0,0,0,-1.79653e-17,-1.32567e-17,1.03776e-18,17.3981,-9.86305,0.00884578,0,0,0,-1.63533e-17,-1.47455e-17,2.21886e-18,-17.2295,-11.7222,0.0184389,0,0,0,-1.16324e-17,-1.31547e-17,5.68368e-19,-17.4491,-14.2078,-0.000365848,0,0,0,-8.68405e-18,-1.69438e-17,-1.66812e-18
65,-16.732,12.1668,0.0085219,0,0,0,-1.71939e-17,-2.47008e-17,4.04635e-20,-16.868,9.37816,0.0138269,0,0,0,-1.56749e-17,-2.13006e-17,-9.14765e-20,-17.0531,5.94239,0.0321041,0,0,0,-1.44007e-17,-1.96114e-17,-1.37232e-18,-16.9646,2.65834,0.0478933,0,0,0,-1.44759e-17,-1.99382e-17,-1.24493e-18,-16.8941,-0.882317,0.0482633,0,0,0,-1.81175e-17,-1.89993e-17,8.81959e-19,-16.9721,-4.01878,0.0383195,0,0,0,-2.0584e-17,-1.59085e-17,1.33861e-18,-17.2406,-6.81807,0.0342959,0,0,0,-1.85532e-17,-1.3584e-17,1.30269e-18,16.9166,-9.85847,0.0101467,0,0,0,-1.66365e-17,-1.47836e-17,1.80687e-18,-16.7315,-11.7269,0.0187116,0,0,0,-1.10613e-17,-1.33219e-17,6.04517e-19,-16.9481,-14.2101,0.00367653,0,0,0,-6.42877e-18,-1.73744e-17,-1.39053e-18
66,-16.2345,12.1611,0.01008,0,0,0,-1.7142e-17,-2.50175e-17,-5.44633e-19,-16.371,9.37235,0.0137823,0,0,0,-1.54104e-17,-2.18467e-17,-6.52348e-19,-16.5569,5.93942,0.0331699,0,0,0,-1.39601e-17,-1.98093e-17,-1.91835e-18,-16.4679,2.65748,0.0488251,0,0,0,-1.40978e-17,-1.96136e-17,-1.68041e-18,-16.3996,-0.884822,0.049185,0,0,0,-1.80302e-17,-1.88035e-17,8.58298e-19,-16.4765,-4.01673,0.0398734,0,0,0,-2.09595e-17,-1.61284e-17,1.64116e-18,-16.7452,-6.8207,0.0325399,0,0,0,-1.91911e-17,-1.39753e-17,1.56249e-18,16.4349,-9.85376,0.0111562,0,0,0,-1.71095e-17,-1.47796e-17,1.44494e-18,-16.2333,-11.7316,0.0200751,0,0,0,-1.03271e-17,-1.34473e-17,5.10866e-19,-16.4467,-14.2115,0.010056,0,0,0,-3.52821e-18,-1.73444e-17,-1.28648e-18
67,-15.7373,12.1553,0.0114635,0,0,0,-1.71386e-17,-2.53374e-17,-1.27223e-18,-15.8742,9.36662,0.014294,0,0,0,-1.50021e-17,-2.23077e-17,-1.30947e-18,-16.0612,5.93648,0.0336087,0,0,0,-1.35064e-17,-2.00947e-17,-2.53595e-18,-15.9714,2.65666,0.0496841,0,0,0,-1.37318e-17,-1.95553e-17,-2.18789e-18,-15.9053,-0.887588,0.0496825,0,0,0,-1.78996e-17,-1.87782e-17,8.06512e-19,-15.981,-4.01475,0.0418318,0,0,0,-2.13397e-17,-1.64766e-17,1.95216e-18,-16.2495,-6.82333,0.0325607,0,0,0,-1.99761e-17,-1.45556e-17,1.80715e-18,15.9527,-9.84855,0.0111418,0,0,0,-1.84208e-17,-1.45614e-17,1.26185e-18,-15.7352,-11.7359,0.0224592,0,0,0,-1.009e-17,-1.34595e-17,4.88313e-19,-15.946,-14.2131,0.0148031,0,0,0,-1.16416e-18,-1.72249e-17,-1.04989e-18
68,-15.2403,12.1498,0.0129996,0,0,0,-1.69218e-17,-2.51584e-17,-1.66243e-18,-15.3773,9.361,0.0158225,0,0,0,-1.46107e-17,-2.25207e-17,-1.74394e-18,-15.5657,5.93344,0.0336101,0,0,0,-1.30619e-17,-2.02858e-17,-3.04701e-18,-15.4755,2.65595,0.0495228,0,0,0,-1.33199e-17,-1.94191e-17,-2.54132e-18,-15.4117,-0.89026,0.0490519,0,0,0,-1.76414e-17,-1.87543e-17,8.61681e-19,-15.4861,-4.01221,0.0425822,0,0,0,-2.1504e-17,-1.68981e-17,2.21565e-18,-15.7541,-6.82588,0.0323097,0,0,0,-2.0694e-17,-1.51212e-17,2.0045e-18,15.4704,-9.84352,0.0114994,0,0,0,-1.91322e-17,-1.43378e-17,1.04761e-18,-15.237,-11.74,0.0252055,0,0,0,-1.00209e-17,-1.3432e-17,4.90724e-19,-15.4461,-14.215,0.0173662,0,0,0,4.8272e-19,-1.6986e-17,-6.36626e-19
69,-14.7433,12.1443,0.0145872,0,0,0,-1.66316e-17,-2.48078e-17,-1.93673e-18,-14.8804,9.35546,0.0180766,0,0,0,-1.42313e-17,-2.25567e-17,-2.01956e-18,-15.0708,5.93022,0.0327551,0,0,0,-1.26358e-17,-2.02919e-17,-3.34973e-18,-14.9799,2.65528,0.0488066,0,0,0,-1.28835e-17,-1.92407e-17,-2.81124e-18,-14.9181,-0.892872,0.0484581,0,0,0,-1.73691e-17,-1.86451e-17,9.61635e-19,-14.9914,-4.00963,0.0429744,0,0,0,-2.16117e-17,-1.72582e-17,2.48617e-18,-15.259,-6.82832,0.0317839,0,0,0,-2.13438e-17,-1.5672e-17,2.1539e-18,14.9881,-9.83869,0.0123437,0,0,0,-1.90649e-17,-1.4107e-17,7.92997e-19,-14.7402,-11.7444,0.0244642,0,0,0,-9.91912e-18,-1.38094e-17,5.20423e-19,-14.9464,-14.2169,0.0199907,0,0,0,1.08343e-18,-1.75108e-17,-1.71967e-19
70,-14.2467,12.1391,0.0165365,0,0,0,-1.69128e-17,-2.46433e-17,-2.30714e-18,-14.3838,9.35003,0.0201357,0,0,0,-1.40013e-17,-2.26702e-17,-2.41053e-18,-14.5757,5.92692,0.0331417,0,0,0,-1.21094e-17,-2.0187e-17,-3.63905e-18,-14.4843,2.65461,0.0492261,0,0,0,-1.23449e-17,-1.86959e-17,-2.87368e-18,-14.4248,-0.895316,0.0484504,0,0,0,-1.70741e-17,-1.81188e-17,1.24244e-18,-14.4975,-4.00712,0.0420739,0,0,0,-2.15322e-17,-1.72541e-17,2.81774e-18,-14.764,-6.83063,0.0318819,0,0,0,-2.15889e-17,-1.60381e-17,2.25204e-18,14.5053,-9.83459,0.0128406,0,0,0,-1.94475e-17,-1.4007e-17,5.94299e-19,-14.2436,-11.7489,0.0233742,0,0,0,-9.69215e-18,-1.40832e-17,5.80279e-19,-14.4469,-14.2189,0.0226505,0,0,0,1.2022e-18,-1.83876e-17,3.16808e-19
71,-13.7502,12.1338,0.0182413,0,0,0,-1.70606e-17,-2.45741e-17,-2.64968e-18,-13.8874,9.34462,0.0220876,0,0,0,-1.3797e-17,-2.28189e-17,-2.80936e-18,-14.0806,5.92355,0.0344149,0,0,0,-1.15114e-17,-2.0003e-17,-3.91894e-18,-13.9888,2.65386,0.0496287,0,0,0,-1.18227e-17,-1.80797e-17,-2.89065e-18,-13.9315,-0.897608,0.0484521,0,0,0,-1.69027e-17,-1.76787e-17,1.5705e-18,-14.0037,-4.0045,0.041098,0,0,0,-2.16024e-17,-1.74048e-17,3.24101e-18,-14.269,-6.83288,0.0321988,0,0,0,-2.16923e-17,-1.63395e-17,2.33215e-18,14.0225,-9.83082,0.0131747,0,0,0,-2.00401e-17,-1.39679e-17,4.21654e-19,-13.7477,-11.7538,0.0212259,0,0,0,-9.08226e-18,-1.40343e-17,7.29399e-19,-13.9493,-14.2213,0.0198211,0,0,0,2.57006e-18,-1.8222e-17,8.27455e-19
72,-13.2543,12.1282,0.0191829,0,0,0,-1.67836e-17,-2.47978e-17,-2.90421e-18,-13.3916,9.33906,0.0232723,0,0,0,-1.35446e-17,-2.31879e-17,-3.03544e-18,-13.5859,5.92041,0.0351084,0,0,0,-1.10934e-17,-1.97647e-17,-4.02592e-18,-13.4939,2.65277,0.0491258,0,0,0,-1.14755e-17,-1.72885e-17,-2.77707e-18,-13.4385,-0.89968,0.048468,0,0,0,-1.69099e-17,-1.73632e-17,1.96698e-18,-13.5101,-4.00169,0.0400099,0,0,0,-2.18999e-17,-1.77915e-17,3.80294e-18,-13.7743,-6.83481,0.0326931,0,0,0,-2.20855e-17,-1.67982e-17,2.71677e-18,13.539,-9.8275,0.0124101,0,0,0,-1.96521e-17,-1.366e-17,2.63734e-19,-13.2517,-11.7585,0.019755,0,0,0,-9.10929e-18,-1.40988e-17,8.75986e-19,-13.4519,-14.2238,0.0167095,0,0,0,3.52278e-18,-1.79111e-17,1.34361e-18
73,-12.7588,12.1226,0.0193046,0,0,0,-1.67915e-17,-2.49996e-17,-3.00584e-18,-12.8959,9.3335,0.0243212,0,0,0,-1.34083e-17,-2.3535e-17,-3.15346e-18,-13.0914,5.91733,0.0356775,0,0,0,-1.07387e-17,-1.95269e-17,-4.07342e-18,-12.9992,2.65165,0.0483437,0,0,0,-1.11395e-17,-1.64909e-17,-2.60675e-18,-12.9456,-0.901902,0.0490116,0,0,0,-1.66036e-17,-1.6643e-17,2.21119e-18,-13.0165,-3.9992,0.0399494,0,0,0,-2.18881e-17,-1.78579e-17,4.10375e-18,-13.2797,-6.83668,0.0335971,0,0,0,-2.24508e-17,-1.72617e-17,3.03612e-18,13.0554,-9.82425,0.0114012,0,0,0,-1.92111e-17,-1.33454e-17,1.57358e-19,-12.7557,-11.7631,0.0189641,0,0,0,-9.78254e-18,-1.42768e-17,1.02018e-18,-12.9548,-14.2262,0.0138323,0,0,0,2.47947e-18,-1.72736e-17,1.87389e-18
74,-12.2637,12.1168,0.0185858,0,0,0,-1.70917e-17,-2.5179e-17,-2.95067e-18,-12.4006,9.32793,0.0250945,0,0,0,-1.35072e-17,-2.38375e-17,-3.0526e-18,-12.5972,5.91471,0.0361821,0,0,0,-1.07143e-17,-1.94361e-17,-3.81809e-18,-12.5049,2.65049,0.0471261,0,0,0,-1.08222e-17,-1.56836e-17,-2.34627e-18,-12.4528,-0.904207,0.0498416,0,0,0,-1.61268e-17,-1.57024e-17,2.3726e-18,-12.523,-3.99689,0.0404706,0,0,0,-2.17005e-17,-1.77415e-17,4.25678e-18,-12.7849,-6.83842,0.035879,0,0,0,-2.27057e-17,-1.77335e-17,3.1178e-18,12.5713,-9.82109,0.0096186,0,0,0,-1.88794e-17,-1.31005e-17,2.89661e-19,-12.2597,-11.7672,0.0190049,0,0,0,-1.07407e-17,-1.45362e-17,1.07119e-18,-12.4576,-14.2286,0.011621,0,0,0,8.07574e-19,-1.69745e-17,2.27229e-18
